,Burn_Value,EVT_Value,freq,EVT_Name,EVT_PHYS,EVT_Fuel_N,acres
2716,65,7481,2828,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,0.698789227
2717,65,7905,10,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.002470966
2718,65,7906,151,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.037311589
2719,65,7907,24,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.005930319
2720,65,7908,2,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.000494193
2721,65,7909,4,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.000988386
2722,65,7934,1,Eastern Cool Temperate Developed Ruderal Grassland,Developed,Dgr Developed Ruderal Grassland,0.000247097
2723,65,9056,649,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.160365703
2724,65,9089,420,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.103780578
2725,65,9112,1009,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.249320484
2726,65,9120,2,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000494193
2727,65,9312,1056,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.260934025
2728,65,9315,1,Northern & Central Native Ruderal Forest,Conifer-Hardwood,Tr Northern & Central Native Ruderal Forest,0.000247097
2729,65,9620,2,Laurentian-Acadian Shrub Swamp,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000494193
2730,65,9817,5,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.001235483
2731,66,7191,10,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.002470966
2732,66,7192,2,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.000494193
2733,66,7193,3,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.00074129
2734,66,7195,2,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000494193
2735,66,7196,1,Recently Burned-Shrub Cover,Shrubland,Sh Recently Burned-Shrub Cover,0.000247097
2736,66,7200,9,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.00222387
2737,66,7238,10,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.002470966
2738,66,7239,11,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.002718063
2739,66,7240,8,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.001976773
2740,66,7241,77,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.019026439
2741,66,7296,7,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.001729676
2742,66,7301,114,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.028169014
2743,66,7302,496,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.122559921
2744,66,7362,49,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.012107734
2745,66,7366,451,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.111440573
2746,66,7481,2491,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,0.615517667
2747,66,7905,14,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.003459353
2748,66,7906,147,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.036323202
2749,66,7907,20,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.004941932
2750,66,7908,3,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.00074129
2751,66,7909,5,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.001235483
2752,66,9055,1,Boreal-Laurentian Bog,Riparian,Tr Boreal Acidic Peatland Systems,0.000247097
2753,66,9056,518,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.127996046
2754,66,9088,1,Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,Conifer,Tr Boreal Jack Pine-Black Spruce Forest,0.000247097
2755,66,9089,385,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.095132197
2756,66,9112,966,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.23869533
2757,66,9118,4,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000988386
2758,66,9120,2,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000494193
2759,66,9312,1038,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.256486286
2760,66,9315,1,Northern & Central Native Ruderal Forest,Conifer-Hardwood,Tr Northern & Central Native Ruderal Forest,0.000247097
2761,66,9317,3,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Sh Northern & Central Ruderal Meadow & Shrubland,0.00074129
2762,66,9620,7,Laurentian-Acadian Shrub Swamp,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.001729676
2763,66,9817,4,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.000988386
2764,67,7191,16,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.003953546
2765,67,7192,2,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.000494193
2766,67,7193,1,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.000247097
2767,67,7195,1,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000247097
2768,67,7196,1,Recently Burned-Shrub Cover,Shrubland,Sh Recently Burned-Shrub Cover,0.000247097
2769,67,7200,10,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.002470966
2770,67,7238,2,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.000494193
2771,67,7239,11,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.002718063
2772,67,7240,11,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.002718063
2773,67,7241,60,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.014825797
2774,67,7242,1,Laurentian Oak Barrens,Hardwood,Tr Laurentian Oak Barrens,0.000247097
2775,67,7292,1,Open Water,Open Water,Ba Open Water,0.000247097
2776,67,7296,1,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.000247097
2777,67,7301,100,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.024709661
2778,67,7302,409,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.101062515
2779,67,7362,36,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.008895478
2780,67,7366,370,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.091425747
2781,67,7481,2206,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,0.545095132
2782,67,7905,9,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.00222387
2783,67,7906,93,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.022979985
2784,67,7907,19,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.004694836
2785,67,7908,5,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.001235483
2786,67,7909,3,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.00074129
2787,67,9055,2,Boreal-Laurentian Bog,Riparian,Tr Boreal Acidic Peatland Systems,0.000494193
2788,67,9056,454,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.112181863
2789,67,9089,339,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.083765752
2790,67,9112,885,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.218680504
2791,67,9118,5,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.001235483
2792,67,9120,2,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000494193
2793,67,9312,941,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.232517915
2794,67,9620,4,Laurentian-Acadian Shrub Swamp,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000988386
2795,67,9817,1,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.000247097
2796,68,7191,10,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.002470966
2797,68,7192,10,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.002470966
2798,68,7193,2,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.000494193
2799,68,7195,1,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000247097
2800,68,7200,18,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.004447739
2801,68,7238,2,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.000494193
2802,68,7239,7,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.001729676
2803,68,7240,3,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.00074129
2804,68,7241,60,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.014825797
2805,68,7292,1,Open Water,Open Water,Ba Open Water,0.000247097
2806,68,7296,6,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.00148258
2807,68,7301,100,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.024709661
2808,68,7302,414,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.102297999
2809,68,7362,28,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.006918705
2810,68,7366,305,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.075364468
2811,68,7481,1931,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,0.477143563
2812,68,7905,10,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.002470966
2813,68,7906,86,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.021250309
2814,68,7907,13,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.003212256
2815,68,7908,2,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.000494193
2816,68,7909,3,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.00074129
2817,68,7934,1,Eastern Cool Temperate Developed Ruderal Grassland,Developed,Dgr Developed Ruderal Grassland,0.000247097
2818,68,9056,438,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.108228317
2819,68,9089,282,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.069681245
2820,68,9112,782,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.193229553
2821,68,9118,6,Laurentian-Acadian Freshwater Marsh,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.00148258
2822,68,9312,800,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.197677292
2823,68,9817,2,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.000494193
2824,69,7191,7,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.001729676
2825,69,7192,5,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.001235483
2826,69,7198,1,Recently Disturbed Other-Herb and Grass Cover,Grassland,He Recently Disturbed-Herb and Grass Cover,0.000247097
2827,69,7200,10,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.002470966
2828,69,7238,8,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.001976773
2829,69,7239,10,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.002470966
2830,69,7240,6,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.00148258
2831,69,7241,58,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.014331604
2832,69,7296,2,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.000494193
2833,69,7301,75,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.018532246
2834,69,7302,335,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.082777366
2835,69,7362,18,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.004447739
2836,69,7366,338,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.083518656
2837,69,7481,1637,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,0.404497158
2838,69,7905,1,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.000247097
2839,69,7906,69,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.017049666
2840,69,7907,16,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.003953546
2841,69,7908,1,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.000247097
2842,69,7909,2,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.000494193
2843,69,9056,349,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.086236719
2844,69,9089,220,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.054361255
2845,69,9112,809,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.199901161
2846,69,9120,1,Laurentian-Acadian Wet Meadow,Riparian,Sh Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0.000247097
2847,69,9312,717,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.177168273
2848,69,9817,2,Northern & Central Ruderal Meadow,Exotic Herbaceous,Sh Northern & Central Ruderal Meadow & Shrubland,0.000494193
2849,70,7191,7,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.001729676
2850,70,7192,3,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.00074129
2851,70,7193,5,Recently Logged-Tree Cover,Conifer,Tr Recently Logged-Tree Cover,0.001235483
2852,70,7195,1,Recently Burned-Herb and Grass Cover,Grassland,He Recently Burned-Herb and Grass Cover,0.000247097
2853,70,7200,10,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.002470966
2854,70,7238,2,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.000494193
2855,70,7239,7,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.001729676
2856,70,7240,5,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.001235483
2857,70,7241,46,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.011366444
2858,70,7296,4,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.000988386
2859,70,7301,75,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Tr Boreal Aspen-Birch Forest,0.018532246
2860,70,7302,285,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Tr Laurentian-Acadian Northern Hardwoods Forest,0.070422535
2861,70,7362,17,Laurentian-Acadian Northern Pine Forest,Conifer,Tr Laurentian-Acadian Northern Pine Forest,0.004200642
2862,70,7366,220,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Tr Laurentian-Acadian Pine-Hemlock Forest,0.054361255
2863,70,7481,1180,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,0.291574005
2864,70,7905,7,Eastern Cool Temperate Urban Deciduous Forest,Developed,Dtd Urban Deciduous Forest,0.001729676
2865,70,7906,74,Eastern Cool Temperate Urban Evergreen Forest,Developed,Dtc Urban Evergreen Forest,0.018285149
2866,70,7907,13,Eastern Cool Temperate Urban Mixed Forest,Developed,Dtm Urban Mixed Deciduous-Evergreen Forest,0.003212256
2867,70,7908,3,Eastern Cool Temperate Urban Herbaceous,Developed,Dgr Urban Herbaceous,0.00074129
2868,70,7909,1,Eastern Cool Temperate Urban Shrubland,Developed,Dsh Urban Shrubland,0.000247097
2869,70,7934,1,Eastern Cool Temperate Developed Ruderal Grassland,Developed,Dgr Developed Ruderal Grassland,0.000247097
2870,70,9056,278,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Tr Boreal Acidic Peatland Systems,0.068692859
2871,70,9089,165,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Tr Boreal White Spruce-Fir Forest,0.040770941
2872,70,9112,602,Laurentian Jack Pine-Red Pine Forest,Conifer,Tr Laurentian Jack Pine-Red Pine Forest,0.148752162
2873,70,9312,619,Northeastern North American Temperate Forest Plantation,Conifer,Tr Northeastern North American Temperate Forest Plantation,0.152952805
2874,70,9315,1,Northern & Central Native Ruderal Forest,Conifer-Hardwood,Tr Northern & Central Native Ruderal Forest,0.000247097
2875,71,7191,6,Recently Logged-Herb and Grass Cover,Grassland,He Recently Logged-Herb and Grass Cover,0.00148258
2876,71,7192,2,Recently Logged-Shrub Cover,Shrubland,Sh Recently Logged-Shrub Cover,0.000494193
2877,71,7200,2,Recently Disturbed Other-Tree Cover,Conifer,Tr Recently Disturbed-Tree Cover,0.000494193
2878,71,7238,10,Laurentian-Acadian Northern Oak Forest,Hardwood,Tr Laurentian-Acadian Northern Oak Forest,0.002470966
2879,71,7239,7,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Tr Laurentian-Acadian Northern Pine-Oak Forest,0.001729676
2880,71,7240,1,Laurentian-Acadian Hardwood Forest,Hardwood,Tr Laurentian-Acadian Hardwood Forest,0.000247097
2881,71,7241,31,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,0.007659995
2882,71,7296,1,Developed-Low Intensity,Developed-Low Intensity,Bau Developed-Low Intensity,0.000247097
